[2026-04-10T22:23:18,528-07:00] [     172.19.0.1 -> webapi-2  ] POST  200 96ms   /v2/api/site/default/system-log/critical
[2026-04-10T22:23:20,468-07:00] [     172.19.0.1 -> webapi-1  ] PUT   200 7ms    /api/self
[2026-04-10T22:23:25,497-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 3ms    /api/s/default/stat/device
[2026-04-10T22:23:26,785-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 25ms   /v2/api/site/default/device?separateUnmanaged=true&includeTrafficUsage=true
[2026-04-10T22:23:28,052-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 9ms    /v2/api/site/default/clients/active?includeTrafficUsage=true&includeUnifiDevices=true
[2026-04-10T22:23:29,345-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 36ms   /v2/api/site/default/clients/history?onlyNonBlocked=true&includeUnifiDevices=true&withinHours=24
[2026-04-10T22:23:29,354-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 46ms   /v2/api/site/default/clients/history?onlyNonBlocked=true&includeUnifiDevices=true&withinHours=24
[2026-04-10T22:23:30,606-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 2ms    /v2/api/site/default/clients/history?onlyNonBlocked=true&includeUnifiDevices=true&withinHours=0
[2026-04-10T22:23:30,611-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 7ms    /v2/api/site/default/clients/history?onlyNonBlocked=true&includeUnifiDevices=true&withinHours=0
[2026-04-10T22:23:31,867-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 2ms    /v2/api/site/default/clients/history?onlyBlocked=true&withinHours=0
[2026-04-10T22:23:31,872-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 7ms    /v2/api/site/default/clients/history?onlyBlocked=true&withinHours=0
[2026-04-10T22:23:33,132-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 4ms    /v2/api/site/default/hotspot/info
[2026-04-10T22:23:34,393-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 3ms    /v2/api/site/default/apgroups
[2026-04-10T22:23:35,656-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 7ms    /v2/api/site/default/radius/users
[2026-04-10T22:23:36,959-07:00] [     172.19.0.1 -> webapi-6  ] POST  200 47ms   /api/s/default/cmd/sitemgr
[2026-04-10T22:23:38,226-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 8ms    /api/s/default/stat/widget/warnings
[2026-04-10T22:23:39,484-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 1ms    /api/s/default/stat/ccode
